Tarih,Sezon,Lig,Ev Sahibi,Deplasman,MS Skor,IY Skor,MS Sonucu,Toplam Gol,KG Var
2024-04-08,2023,Premier League,Dynamo Kyiv,LNZ Cherkasy,1 - 1,1 - 1,X,2,Evet
2024-04-08,2023,Premier League,Kryvbas KR,Vorskla Poltava,1 - 1,1 - 1,X,2,Evet
2024-04-09,2023,Premier League,Dnipro-1,Zorya Luhansk,2 - 2,0 - 0,X,4,Evet
2024-04-13,2023,Premier League,Obolon'-Brovar,Minai,1 - 1,0 - 0,X,2,Evet
2024-04-13,2023,Premier League,Oleksandria,Dynamo Kyiv,0 - 1,0 - 0,2,1,Yok
2024-04-13,2023,Premier League,Ruh Lviv,Kryvbas KR,1 - 1,0 - 1,X,2,Evet
2024-04-14,2023,Premier League,Vorskla Poltava,Shakhtar Donetsk,0 - 1,0 - 1,2,1,Yok
2024-04-14,2023,Premier League,Zorya Luhansk,Chornomorets,1 - 0,1 - 0,1,1,Yok
2024-04-14,2023,Premier League,Polessya,Kolos Kovalivka,1 - 0,0 - 0,1,1,Yok
2024-04-15,2023,Premier League,LNZ Cherkasy,Veres Rivne,1 - 0,0 - 0,1,1,Yok
2024-04-15,2023,Premier League,FC Kharkiv,Dnipro-1,1 - 1,0 - 1,X,2,Evet
2024-04-17,2023,Premier League,Minai,Dynamo Kyiv,1 - 3,0 - 2,2,4,Evet
2024-04-17,2023,Premier League,Oleksandria,Obolon'-Brovar,2 - 2,0 - 0,X,4,Evet
2024-04-18,2023,Premier League,Zorya Luhansk,Shakhtar Donetsk,1 - 3,0 - 1,2,4,Evet
2024-04-20,2023,Premier League,Chornomorets,Kryvbas KR,1 - 2,1 - 0,2,3,Evet
2024-04-20,2023,Premier League,Vorskla Poltava,Kolos Kovalivka,0 - 2,0 - 0,2,2,Yok
2024-04-21,2023,Premier League,Veres Rivne,Dnipro-1,1 - 1,1 - 1,X,2,Evet
2024-04-21,2023,Premier League,Oleksandria,LNZ Cherkasy,1 - 2,1 - 1,2,3,Evet
2024-04-21,2023,Premier League,Dynamo Kyiv,Polessya,3 - 0,1 - 0,1,3,Yok
2024-04-22,2023,Premier League,Minai,Ruh Lviv,1 - 1,0 - 0,X,2,Evet
2024-04-22,2023,Premier League,FC Kharkiv,Obolon'-Brovar,1 - 1,0 - 1,X,2,Evet
2024-04-22,2023,Premier League,Shakhtar Donetsk,Zorya Luhansk,2 - 1,0 - 0,1,3,Evet
2024-04-27,2023,Premier League,Dnipro-1,Dynamo Kyiv,1 - 2,1 - 0,2,3,Evet
2024-04-27,2023,Premier League,Minai,Chornomorets,2 - 0,1 - 0,1,2,Yok
2024-04-27,2023,Premier League,LNZ Cherkasy,Shakhtar Donetsk,0 - 3,0 - 1,2,3,Yok
2024-04-27,2023,Premier League,Ruh Lviv,Veres Rivne,3 - 1,0 - 1,1,4,Evet
2024-04-28,2023,Premier League,Zorya Luhansk,Obolon'-Brovar,0 - 0,0 - 0,X,0,Yok
2024-04-28,2023,Premier League,Kolos Kovalivka,Oleksandria,0 - 0,0 - 0,X,0,Yok
2024-04-28,2023,Premier League,Kryvbas KR,FC Kharkiv,3 - 0,3 - 0,1,3,Yok
2024-04-29,2023,Premier League,Polessya,Vorskla Poltava,1 - 0,0 - 0,1,1,Yok
2024-05-01,2023,Premier League,Chornomorets,Shakhtar Donetsk,1 - 4,1 - 3,2,5,Evet
2024-05-01,2023,Premier League,Dynamo Kyiv,Veres Rivne,3 - 0,1 - 0,1,3,Yok
2024-05-04,2023,Premier League,Oleksandria,Ruh Lviv,2 - 2,1 - 1,X,4,Evet
2024-05-04,2023,Premier League,Obolon'-Brovar,LNZ Cherkasy,1 - 0,1 - 0,1,1,Yok
2024-05-04,2023,Premier League,FC Kharkiv,Vorskla Poltava,3 - 2,2 - 1,1,5,Evet
2024-05-05,2023,Premier League,Polessya,Zorya Luhansk,1 - 1,1 - 0,X,2,Evet
2024-05-05,2023,Premier League,Dynamo Kyiv,Kolos Kovalivka,5 - 0,0 - 0,1,5,Yok
2024-05-05,2023,Premier League,Shakhtar Donetsk,Chornomorets,3 - 0,2 - 0,1,3,Yok
2024-05-06,2023,Premier League,Dnipro-1,Kryvbas KR,1 - 0,0 - 0,1,1,Yok
2024-05-06,2023,Premier League,Veres Rivne,Minai,3 - 1,1 - 1,1,4,Evet
2024-05-09,2023,Premier League,Kolos Kovalivka,Zorya Luhansk,0 - 1,0 - 1,2,1,Yok
2024-05-11,2023,Premier League,Vorskla Poltava,Minai,2 - 3,1 - 0,2,5,Evet
2024-05-11,2023,Premier League,Obolon'-Brovar,Ruh Lviv,0 - 0,0 - 0,X,0,Yok
2024-05-11,2023,Premier League,Shakhtar Donetsk,Dynamo Kyiv,1 - 0,1 - 0,1,1,Yok
2024-05-12,2023,Premier League,Oleksandria,Dnipro-1,1 - 0,1 - 0,1,1,Yok
2024-05-12,2023,Premier League,Chornomorets,FC Kharkiv,3 - 0,1 - 0,1,3,Yok
2024-05-13,2023,Premier League,Kolos Kovalivka,LNZ Cherkasy,1 - 3,1 - 1,2,4,Evet
2024-05-13,2023,Premier League,Zorya Luhansk,Veres Rivne,1 - 1,1 - 0,X,2,Evet
2024-05-13,2023,Premier League,Kryvbas KR,Polessya,0 - 1,0 - 1,2,1,Yok
2024-05-18,2023,Premier League,Dynamo Kyiv,Kryvbas KR,3 - 1,2 - 1,1,4,Evet
2024-05-19,2023,Premier League,LNZ Cherkasy,Zorya Luhansk,2 - 1,0 - 1,1,3,Evet
2024-05-19,2023,Premier League,Vorskla Poltava,Obolon'-Brovar,3 - 1,2 - 0,1,4,Evet
2024-05-19,2023,Premier League,Dnipro-1,Shakhtar Donetsk,1 - 1,1 - 1,X,2,Evet
2024-05-19,2023,Premier League,FC Kharkiv,Polessya,3 - 3,1 - 3,X,6,Evet
2024-05-19,2023,Premier League,Ruh Lviv,Chornomorets,2 - 0,1 - 0,1,2,Yok
2024-05-19,2023,Premier League,Minai,Kolos Kovalivka,3 - 2,1 - 1,1,5,Evet
2024-05-19,2023,Premier League,Veres Rivne,Oleksandria,2 - 2,2 - 1,X,4,Evet
2024-05-24,2023,Premier League,LNZ Cherkasy,Vorskla Poltava,1 - 0,1 - 0,1,1,Yok
2024-05-25,2023,Premier League,Zorya Luhansk,Kolos Kovalivka,0 - 1,0 - 0,2,1,Yok
2024-05-25,2023,Premier League,Chornomorets,Dnipro-1,0 - 2,0 - 1,2,2,Yok
2024-05-25,2023,Premier League,FC Kharkiv,Veres Rivne,1 - 2,0 - 1,2,3,Evet
2024-05-25,2023,Premier League,Obolon'-Brovar,Oleksandria,0 - 3,0 - 1,2,3,Yok
2024-05-25,2023,Premier League,Ruh Lviv,Dynamo Kyiv,1 - 2,0 - 0,2,3,Evet
2024-05-25,2023,Premier League,Kryvbas KR,Minai,3 - 0,2 - 0,1,3,Yok
2024-05-25,2023,Premier League,Polessya,Shakhtar Donetsk,2 - 0,2 - 0,1,2,Yok
2024-05-29,2023,Premier League,Epitsentr Dunayivtsi,Veres Rivne,1 - 1,1 - 0,X,2,Evet
2024-05-29,2023,Premier League,Obolon'-Brovar,Livyi Bereh,1 - 0,0 - 0,1,1,Yok
2024-06-02,2023,Premier League,Livyi Bereh,Obolon'-Brovar,1 - 1,0 - 0,X,2,Evet
2024-06-02,2023,Premier League,Veres Rivne,Epitsentr Dunayivtsi,3 - 1,3 - 0,1,4,Evet
2022-08-23,2022,Premier League,Shakhtar Donetsk,FC Kharkiv,0 - 0,0 - 0,X,0,Yok
2022-08-23,2022,Premier League,Zorya Luhansk,Vorskla Poltava,3 - 1,2 - 0,1,4,Evet
2022-08-23,2022,Premier League,Chornomorets,Veres Rivne,0 - 1,0 - 1,2,1,Yok
2022-08-23,2022,Premier League,Kolos Kovalivka,Hirnyk,1 - 0,1 - 0,1,1,Yok
2022-08-24,2022,Premier League,Rukh Vynnyky,Metal Kharkiv,1 - 2,1 - 1,2,3,Evet
2022-08-25,2022,Premier League,Inhulets,Oleksandria,1 - 2,0 - 1,2,3,Evet
2022-08-27,2022,Premier League,Vorskla Poltava,Veres Rivne,1 - 2,1 - 0,2,3,Evet
2022-08-27,2022,Premier League,Lviv,Zorya Luhansk,2 - 3,1 - 1,2,5,Evet
2022-08-27,2022,Premier League,FC Kharkiv,Chornomorets,0 - 0,0 - 0,X,0,Yok
2022-08-28,2022,Premier League,Kolos Kovalivka,Rukh Vynnyky,2 - 0,1 - 0,1,2,Yok
2022-08-28,2022,Premier League,Shakhtar Donetsk,Hirnyk,1 - 0,0 - 0,1,1,Yok
2022-08-28,2022,Premier League,Dynamo Kyiv,Dnipro-1,0 - 3,0 - 1,2,3,Yok
2022-08-29,2022,Premier League,Metal Kharkiv,Inhulets,1 - 1,1 - 0,X,2,Evet
2022-08-29,2022,Premier League,Oleksandria,Minai,2 - 1,1 - 0,1,3,Evet
2022-09-02,2022,Premier League,Rukh Vynnyky,Shakhtar Donetsk,0 - 1,0 - 0,2,1,Yok
2022-09-03,2022,Premier League,Zorya Luhansk,Dynamo Kyiv,3 - 2,2 - 0,1,5,Evet
2022-09-03,2022,Premier League,Dnipro-1,Veres Rivne,2 - 0,1 - 0,1,2,Yok
2022-09-03,2022,Premier League,FC Kharkiv,Vorskla Poltava,3 - 2,0 - 1,1,5,Evet
2022-09-04,2022,Premier League,Chornomorets,Inhulets,1 - 1,0 - 1,X,2,Evet
2022-09-04,2022,Premier League,Hirnyk,Lviv,0 - 0,0 - 0,X,0,Yok
2022-09-05,2022,Premier League,Minai,Kolos Kovalivka,1 - 1,1 - 1,X,2,Evet
2022-09-05,2022,Premier League,Oleksandria,Metal Kharkiv,1 - 3,1 - 1,2,4,Evet
2022-09-09,2022,Premier League,Rukh Vynnyky,Zorya Luhansk,3 - 1,1 - 0,1,4,Evet
2022-09-10,2022,Premier League,Hirnyk,Veres Rivne,0 - 1,0 - 1,2,1,Yok
2022-09-10,2022,Premier League,Shakhtar Donetsk,Chornomorets,2 - 1,0 - 1,1,3,Evet
2022-09-11,2022,Premier League,Dnipro-1,FC Kharkiv,3 - 0,0 - 0,1,3,Yok
2022-09-11,2022,Premier League,Kolos Kovalivka,Metal Kharkiv,1 - 0,0 - 0,1,1,Yok
2022-09-11,2022,Premier League,Dynamo Kyiv,Lviv,1 - 0,1 - 0,1,1,Yok
2022-09-12,2022,Premier League,Vorskla Poltava,Oleksandria,0 - 0,0 - 0,X,0,Yok
2022-09-12,2022,Premier League,Inhulets,Minai,1 - 2,0 - 1,2,3,Evet
2022-09-25,2022,Premier League,Minai,Lviv,0 - 1,0 - 0,2,1,Yok
2022-09-30,2022,Premier League,Veres Rivne,Rukh Vynnyky,2 - 2,2 - 1,X,4,Evet
2022-09-30,2022,Premier League,FC Kharkiv,Kolos Kovalivka,2 - 0,2 - 0,1,2,Yok
2022-10-01,2022,Premier League,Inhulets,Vorskla Poltava,0 - 1,0 - 1,2,1,Yok
2022-10-01,2022,Premier League,Lviv,Dnipro-1,0 - 3,0 - 2,2,3,Yok
2022-10-01,2022,Premier League,Metal Kharkiv,Shakhtar Donetsk,1 - 6,0 - 4,2,7,Evet
2022-10-02,2022,Premier League,Minai,Dynamo Kyiv,0 - 1,0 - 0,2,1,Yok
2022-10-02,2022,Premier League,Chornomorets,Oleksandria,1 - 2,0 - 0,2,3,Evet
2022-10-02,2022,Premier League,Zorya Luhansk,Hirnyk,2 - 2,2 - 1,X,4,Evet
2022-10-07,2022,Premier League,Veres Rivne,Metal Kharkiv,1 - 2,0 - 1,2,3,Evet
2022-10-07,2022,Premier League,Kolos Kovalivka,Inhulets,0 - 0,0 - 0,X,0,Yok
2022-10-08,2022,Premier League,Vorskla Poltava,Chornomorets,2 - 1,0 - 0,1,3,Evet
2022-10-09,2022,Premier League,Dnipro-1,Zorya Luhansk,3 - 0,1 - 0,1,3,Yok
2022-10-09,2022,Premier League,Hirnyk,Minai,0 - 0,0 - 0,X,0,Yok
2022-10-09,2022,Premier League,Dynamo Kyiv,Rukh Vynnyky,3 - 0,1 - 0,1,3,Yok
2022-10-14,2022,Premier League,Minai,Veres Rivne,1 - 1,0 - 1,X,2,Evet
2022-10-15,2022,Premier League,FC Kharkiv,Lviv,2 - 2,2 - 1,X,4,Evet
2022-10-15,2022,Premier League,Metal Kharkiv,Vorskla Poltava,3 - 2,1 - 0,1,5,Evet
2022-10-16,2022,Premier League,Rukh Vynnyky,Dnipro-1,2 - 3,1 - 1,2,5,Evet
2022-10-16,2022,Premier League,Shakhtar Donetsk,Dynamo Kyiv,3 - 1,1 - 0,1,4,Evet
2022-10-18,2022,Premier League,Lviv,Veres Rivne,1 - 3,1 - 1,2,4,Evet
2022-10-18,2022,Premier League,Chornomorets,Zorya Luhansk,0 - 4,0 - 3,2,4,Yok
2022-10-18,2022,Premier League,Oleksandria,Hirnyk,2 - 0,1 - 0,1,2,Yok
2022-10-19,2022,Premier League,Vorskla Poltava,Rukh Vynnyky,0 - 1,0 - 1,2,1,Yok
2022-10-19,2022,Premier League,Dnipro-1,Inhulets,2 - 2,1 - 0,X,4,Evet
2022-10-19,2022,Premier League,FC Kharkiv,Minai,0 - 1,0 - 0,2,1,Yok
2022-10-19,2022,Premier League,Shakhtar Donetsk,Kolos Kovalivka,3 - 0,1 - 0,1,3,Yok
2022-10-22,2022,Premier League,Oleksandria,Lviv,2 - 0,1 - 0,1,2,Yok
2022-10-23,2022,Premier League,Dynamo Kyiv,Vorskla Poltava,1 - 1,1 - 1,X,2,Evet
2022-10-23,2022,Premier League,Veres Rivne,Zorya Luhansk,0 - 1,0 - 0,2,1,Yok
2022-10-23,2022,Premier League,Metal Kharkiv,Dnipro-1,0 - 1,0 - 0,2,1,Yok
2022-10-23,2022,Premier League,Rukh Vynnyky,FC Kharkiv,1 - 1,1 - 0,X,2,Evet
2022-10-24,2022,Premier League,Hirnyk,Inhulets,2 - 1,0 - 0,1,3,Evet
2022-10-24,2022,Premier League,Kolos Kovalivka,Chornomorets,1 - 1,0 - 1,X,2,Evet
2022-10-28,2022,Premier League,FC Kharkiv,Zorya Luhansk,0 - 3,0 - 2,2,3,Yok
2022-10-29,2022,Premier League,Vorskla Poltava,Minai,2 - 0,1 - 0,1,2,Yok
2022-10-29,2022,Premier League,Shakhtar Donetsk,Oleksandria,2 - 2,1 - 1,X,4,Evet
2022-10-30,2022,Premier League,Lviv,Metal Kharkiv,1 - 1,0 - 1,X,2,Evet
2022-10-30,2022,Premier League,Dnipro-1,Chornomorets,1 - 0,1 - 0,1,1,Yok
2022-10-30,2022,Premier League,Dynamo Kyiv,Hirnyk,3 - 1,2 - 1,1,4,Evet
2022-10-31,2022,Premier League,Kolos Kovalivka,Veres Rivne,2 - 0,0 - 0,1,2,Yok
2022-11-04,2022,Premier League,Vorskla Poltava,Lviv,1 - 0,0 - 0,1,1,Yok
2022-11-05,2022,Premier League,Zorya Luhansk,Metal Kharkiv,3 - 2,0 - 0,1,5,Evet
2022-11-05,2022,Premier League,Oleksandria,Kolos Kovalivka,4 - 1,1 - 0,1,5,Evet
2022-11-05,2022,Premier League,Shakhtar Donetsk,Inhulets,3 - 0,1 - 0,1,3,Yok
2022-11-05,2022,Premier League,FC Kharkiv,Veres Rivne,1 - 4,0 - 1,2,5,Evet
2022-11-06,2022,Premier League,Dnipro-1,Minai,3 - 1,0 - 0,1,4,Evet
2022-11-06,2022,Premier League,Chornomorets,Dynamo Kyiv,0 - 3,0 - 1,2,3,Yok
2022-11-06,2022,Premier League,Rukh Vynnyky,Hirnyk,2 - 1,0 - 0,1,3,Evet
2022-11-08,2022,Premier League,Inhulets,Zorya Luhansk,1 - 0,1 - 0,1,1,Yok
2022-11-08,2022,Premier League,Metal Kharkiv,FC Kharkiv,0 - 0,0 - 0,X,0,Yok
2022-11-09,2022,Premier League,Kolos Kovalivka,Dnipro-1,1 - 3,1 - 2,2,4,Evet
2022-11-09,2022,Premier League,Hirnyk,Vorskla Poltava,1 - 0,0 - 0,1,1,Yok
2022-11-09,2022,Premier League,Veres Rivne,Shakhtar Donetsk,0 - 2,0 - 1,2,2,Yok
2022-11-10,2022,Premier League,Lviv,Rukh Vynnyky,2 - 1,2 - 0,1,3,Evet
2022-11-10,2022,Premier League,Minai,Chornomorets,0 - 1,0 - 1,2,1,Yok
2022-11-10,2022,Premier League,Dynamo Kyiv,Oleksandria,3 - 1,1 - 0,1,4,Evet
2022-11-13,2022,Premier League,Vorskla Poltava,Dnipro-1,1 - 1,0 - 1,X,2,Evet
2022-11-13,2022,Premier League,Oleksandria,Veres Rivne,3 - 2,1 - 1,1,5,Evet
2022-11-13,2022,Premier League,Shakhtar Donetsk,Zorya Luhansk,2 - 2,1 - 1,X,4,Evet
2022-11-13,2022,Premier League,Dynamo Kyiv,Kolos Kovalivka,0 - 0,0 - 0,X,0,Yok
2022-11-13,2022,Premier League,FC Kharkiv,Inhulets,2 - 1,1 - 1,1,3,Evet
2022-11-14,2022,Premier League,Metal Kharkiv,Hirnyk,0 - 1,0 - 0,2,1,Yok
2022-11-14,2022,Premier League,Chornomorets,Lviv,2 - 0,0 - 0,1,2,Yok
2022-11-14,2022,Premier League,Rukh Vynnyky,Minai,1 - 1,1 - 0,X,2,Evet
2022-11-17,2022,Premier League,Inhulets,Dynamo Kyiv,1 - 2,0 - 2,2,3,Evet
2022-11-18,2022,Premier League,Zorya Luhansk,Oleksandria,4 - 1,0 - 0,1,5,Evet
2022-11-19,2022,Premier League,Dnipro-1,Shakhtar Donetsk,2 - 1,1 - 1,1,3,Evet
2022-11-19,2022,Premier League,Kolos Kovalivka,Vorskla Poltava,1 - 2,0 - 1,2,3,Evet
2022-11-20,2022,Premier League,Minai,Metal Kharkiv,1 - 0,0 - 0,1,1,Yok
2022-11-20,2022,Premier League,Hirnyk,FC Kharkiv,0 - 2,0 - 2,2,2,Yok
2022-11-21,2022,Premier League,Inhulets,Lviv,1 - 0,1 - 0,1,1,Yok
2022-11-21,2022,Premier League,Veres Rivne,Dynamo Kyiv,0 - 1,0 - 1,2,1,Yok
2022-11-23,2022,Premier League,Shakhtar Donetsk,Vorskla Poltava,3 - 2,1 - 0,1,5,Evet
2022-11-25,2022,Premier League,Chornomorets,Metal Kharkiv,0 - 0,0 - 0,X,0,Yok
2022-11-26,2022,Premier League,Inhulets,Veres Rivne,1 - 0,1 - 0,1,1,Yok
2022-11-26,2022,Premier League,Dynamo Kyiv,FC Kharkiv,0 - 0,0 - 0,X,0,Yok
2022-11-27,2022,Premier League,Lviv,Kolos Kovalivka,0 - 1,0 - 0,2,1,Yok
2022-11-27,2022,Premier League,Zorya Luhansk,Minai,1 - 1,0 - 0,X,2,Evet
2022-11-28,2022,Premier League,Oleksandria,Rukh Vynnyky,1 - 1,0 - 0,X,2,Evet
2022-11-28,2022,Premier League,Hirnyk,Dnipro-1,2 - 1,1 - 1,1,3,Evet
2022-11-30,2022,Premier League,Dynamo Kyiv,Metal Kharkiv,3 - 0,2 - 0,1,3,Yok
2022-12-01,2022,Premier League,Zorya Luhansk,Kolos Kovalivka,2 - 2,1 - 1,X,4,Evet
2022-12-02,2022,Premier League,Chornomorets,Hirnyk,0 - 1,0 - 1,2,1,Yok
2022-12-07,2022,Premier League,Rukh Vynnyky,Chornomorets,2 - 2,0 - 2,X,4,Evet
2023-02-27,2022,Premier League,Oleksandria,FC Kharkiv,3 - 3,1 - 2,X,6,Evet
2023-02-28,2022,Premier League,Minai,Shakhtar Donetsk,1 - 4,1 - 3,2,5,Evet
2023-03-03,2022,Premier League,Hirnyk,Kolos Kovalivka,1 - 0,0 - 0,1,1,Yok
2023-03-04,2022,Premier League,Oleksandria,Dnipro-1,2 - 2,1 - 1,X,4,Evet
2023-03-04,2022,Premier League,Dynamo Kyiv,Inhulets,0 - 2,0 - 2,2,2,Yok
2023-03-04,2022,Premier League,Veres Rivne,Chornomorets,1 - 3,0 - 1,2,4,Evet
2023-03-05,2022,Premier League,Vorskla Poltava,Zorya Luhansk,2 - 3,2 - 0,2,5,Evet
2023-03-05,2022,Premier League,Metal Kharkiv,Rukh Vynnyky,1 - 2,0 - 1,2,3,Evet
2023-03-05,2022,Premier League,FC Kharkiv,Shakhtar Donetsk,0 - 7,0 - 4,2,7,Yok
2023-03-06,2022,Premier League,Lviv,Minai,1 - 0,0 - 0,1,1,Yok
2023-03-11,2022,Premier League,Minai,Oleksandria,1 - 1,1 - 0,X,2,Evet
2023-03-11,2022,Premier League,Zorya Luhansk,Lviv,3 - 1,1 - 0,1,4,Evet
2023-03-11,2022,Premier League,Inhulets,Metal Kharkiv,2 - 1,1 - 0,1,3,Evet
2023-03-11,2022,Premier League,Chornomorets,FC Kharkiv,1 - 1,1 - 1,X,2,Evet
2023-03-12,2022,Premier League,Dnipro-1,Dynamo Kyiv,0 - 1,0 - 1,2,1,Yok
2023-03-12,2022,Premier League,Veres Rivne,Vorskla Poltava,2 - 2,0 - 1,X,4,Evet
2023-03-12,2022,Premier League,Hirnyk,Shakhtar Donetsk,0 - 3,0 - 0,2,3,Yok
2023-03-12,2022,Premier League,Rukh Vynnyky,Kolos Kovalivka,0 - 1,0 - 0,2,1,Yok
2023-03-17,2022,Premier League,Metal Kharkiv,Oleksandria,0 - 0,0 - 0,X,0,Yok
2023-03-18,2022,Premier League,Vorskla Poltava,FC Kharkiv,0 - 0,0 - 0,X,0,Yok
2023-03-18,2022,Premier League,Dynamo Kyiv,Zorya Luhansk,0 - 1,0 - 0,2,1,Yok
2023-03-18,2022,Premier League,Lviv,Hirnyk,2 - 2,0 - 1,X,4,Evet
2023-03-18,2022,Premier League,Veres Rivne,Dnipro-1,0 - 1,0 - 1,2,1,Yok
2023-03-19,2022,Premier League,Inhulets,Chornomorets,1 - 2,0 - 2,2,3,Evet
2023-03-19,2022,Premier League,Kolos Kovalivka,Minai,0 - 1,0 - 1,2,1,Yok
2023-03-19,2022,Premier League,Shakhtar Donetsk,Rukh Vynnyky,2 - 0,2 - 0,1,2,Yok
2023-04-01,2022,Premier League,Minai,Inhulets,1 - 2,1 - 0,2,3,Evet
2023-04-01,2022,Premier League,Metal Kharkiv,Kolos Kovalivka,0 - 0,0 - 0,X,0,Yok
2023-04-01,2022,Premier League,Veres Rivne,Hirnyk,1 - 2,0 - 0,2,3,Evet
2023-04-01,2022,Premier League,Oleksandria,Vorskla Poltava,3 - 0,2 - 0,1,3,Yok
2023-04-02,2022,Premier League,Lviv,Dynamo Kyiv,0 - 2,0 - 0,2,2,Yok
2023-04-02,2022,Premier League,FC Kharkiv,Dnipro-1,0 - 3,0 - 0,2,3,Yok
2023-04-02,2022,Premier League,Zorya Luhansk,Rukh Vynnyky,3 - 0,1 - 0,1,3,Yok
2023-04-02,2022,Premier League,Chornomorets,Shakhtar Donetsk,2 - 2,2 - 2,X,4,Evet
2023-04-07,2022,Premier League,Vorskla Poltava,Inhulets,1 - 0,0 - 0,1,1,Yok
2023-04-08,2022,Premier League,Dynamo Kyiv,Minai,2 - 0,1 - 0,1,2,Yok
2023-04-08,2022,Premier League,Shakhtar Donetsk,Metal Kharkiv,1 - 0,0 - 0,1,1,Yok
2023-04-08,2022,Premier League,Rukh Vynnyky,Veres Rivne,0 - 0,0 - 0,X,0,Yok
2023-04-08,2022,Premier League,Hirnyk,Zorya Luhansk,1 - 0,0 - 0,1,1,Yok
2023-04-09,2022,Premier League,Oleksandria,Chornomorets,1 - 1,0 - 1,X,2,Evet
2023-04-09,2022,Premier League,Dnipro-1,Lviv,5 - 2,3 - 0,1,7,Evet
2023-04-09,2022,Premier League,Kolos Kovalivka,FC Kharkiv,3 - 0,2 - 0,1,3,Yok
2023-04-12,2022,Premier League,Lviv,Shakhtar Donetsk,1 - 2,0 - 0,2,3,Evet
2023-04-14,2022,Premier League,Minai,Hirnyk,1 - 0,1 - 0,1,1,Yok
2023-04-14,2022,Premier League,Inhulets,Kolos Kovalivka,0 - 1,0 - 1,2,1,Yok
2023-04-14,2022,Premier League,Rukh Vynnyky,Dynamo Kyiv,1 - 1,1 - 1,X,2,Evet
2023-04-15,2022,Premier League,Metal Kharkiv,Veres Rivne,5 - 5,4 - 3,X,10,Evet
2023-04-15,2022,Premier League,Zorya Luhansk,Dnipro-1,2 - 1,0 - 0,1,3,Evet
2023-04-15,2022,Premier League,FC Kharkiv,Oleksandria,0 - 0,0 - 0,X,0,Yok
2023-04-16,2022,Premier League,Shakhtar Donetsk,Lviv,2 - 0,1 - 0,1,2,Yok
2023-04-16,2022,Premier League,Chornomorets,Vorskla Poltava,0 - 1,0 - 0,2,1,Yok
2023-04-19,2022,Premier League,Inhulets,Rukh Vynnyky,1 - 0,1 - 0,1,1,Yok
2023-04-21,2022,Premier League,Kolos Kovalivka,Zorya Luhansk,0 - 1,0 - 1,2,1,Yok
2023-04-22,2022,Premier League,Vorskla Poltava,Metal Kharkiv,3 - 2,3 - 1,1,5,Evet
2023-04-22,2022,Premier League,Veres Rivne,Minai,1 - 1,0 - 0,X,2,Evet
2023-04-22,2022,Premier League,Dynamo Kyiv,Shakhtar Donetsk,1 - 1,0 - 1,X,2,Evet
2023-04-23,2022,Premier League,Lviv,FC Kharkiv,0 - 2,0 - 1,2,2,Yok
2023-04-23,2022,Premier League,Hirnyk,Chornomorets,2 - 3,0 - 1,2,5,Evet
2023-04-24,2022,Premier League,Dnipro-1,Rukh Vynnyky,3 - 2,2 - 2,1,5,Evet
2023-04-24,2022,Premier League,Oleksandria,Inhulets,0 - 0,0 - 0,X,0,Yok
2023-04-28,2022,Premier League,Veres Rivne,Lviv,3 - 2,2 - 2,1,5,Evet
2023-04-28,2022,Premier League,Metal Kharkiv,Dynamo Kyiv,1 - 3,0 - 0,2,4,Evet
2023-04-28,2022,Premier League,Kolos Kovalivka,Shakhtar Donetsk,1 - 3,1 - 0,2,4,Evet
2023-04-29,2022,Premier League,Zorya Luhansk,Chornomorets,3 - 1,2 - 1,1,4,Evet
2023-04-29,2022,Premier League,Minai,FC Kharkiv,1 - 1,0 - 0,X,2,Evet
2023-04-29,2022,Premier League,Inhulets,Dnipro-1,0 - 2,0 - 0,2,2,Yok
2023-04-29,2022,Premier League,Rukh Vynnyky,Vorskla Poltava,1 - 1,0 - 0,X,2,Evet
2023-04-29,2022,Premier League,Hirnyk,Oleksandria,2 - 1,0 - 0,1,3,Evet
2023-05-03,2022,Premier League,Shakhtar Donetsk,Minai,1 - 0,1 - 0,1,1,Yok
2023-05-03,2022,Premier League,Dnipro-1,Metal Kharkiv,5 - 0,3 - 0,1,5,Yok
2023-05-03,2022,Premier League,Lviv,Oleksandria,0 - 1,0 - 1,2,1,Yok
2023-05-03,2022,Premier League,Zorya Luhansk,Veres Rivne,1 - 0,0 - 0,1,1,Yok
2023-05-03,2022,Premier League,Chornomorets,Kolos Kovalivka,3 - 0,1 - 0,1,3,Yok
2023-05-04,2022,Premier League,Inhulets,Hirnyk,0 - 0,0 - 0,X,0,Yok
2023-05-04,2022,Premier League,FC Kharkiv,Rukh Vynnyky,0 - 0,0 - 0,X,0,Yok
2023-05-04,2022,Premier League,Vorskla Poltava,Dynamo Kyiv,1 - 2,1 - 1,2,3,Evet
2023-05-07,2022,Premier League,Chornomorets,Dnipro-1,1 - 2,0 - 0,2,3,Evet
2023-05-07,2022,Premier League,Metal Kharkiv,Lviv,1 - 0,0 - 0,1,1,Yok
2023-05-07,2022,Premier League,Oleksandria,Shakhtar Donetsk,1 - 1,1 - 0,X,2,Evet
2023-05-08,2022,Premier League,Hirnyk,Dynamo Kyiv,0 - 1,0 - 0,2,1,Yok
2023-05-08,2022,Premier League,Minai,Vorskla Poltava,2 - 0,1 - 0,1,2,Yok
2023-05-08,2022,Premier League,Rukh Vynnyky,Inhulets,3 - 0,1 - 0,1,3,Yok
